DBN,Cohort,Total Enrolled,Total Present,Average Attendance
04M101,2006,112805.0,101217.0,0.8972740570010195
04M101,2007,98299.0,89496.0,0.910446698338742
04M101,2008,24587.0,21189.0,0.8617968845324765
04M102,2006,60857.0,54536.0,0.8961335589989647
04M102,2007,65033.0,59270.0,0.9113834514784802
04M102,2008,60005.0,54885.0,0.9146737771852346
04M108,2006,127108.0,116304.0,0.9150014161185763
04M108,2007,144171.0,132074.0,0.9160926954796734
04M108,2008,134565.0,123161.0,0.9152528517816668
04M112,2006,64895.0,58669.0,0.9040604052700516
04M112,2007,63541.0,57307.0,0.901890118191404
04M112,2008,61282.0,54957.0,0.8967886165595118
04M117,2006,94447.0,81582.0,0.8637860387307167
04M117,2007,75811.0,67063.0,0.884607774597354
04M117,2008,46165.0,41173.0,0.8918661323513484
04M146,2006,95841.0,86926.0,0.9069813545351154
04M146,2007,91472.0,83572.0,0.9136347734825958
04M146,2008,86837.0,79132.0,0.9112705413590981
04M155,2006,71260.0,66238.0,0.9295256806062308
04M155,2007,72409.0,67665.0,0.934483282464887
04M155,2008,72707.0,67013.0,0.9216856698804792
04M171,2006,102552.0,93949.0,0.9161108510804274
04M171,2007,117452.0,108079.0,0.9201971869359398
04M171,2008,118475.0,108248.0,0.9136779911373708
04M182,2006,80666.0,74858.0,0.92799940495376
04M182,2007,80270.0,74598.0,0.9293384826211536
04M182,2008,76248.0,70489.0,0.9244701500367223
04M206,2006,55112.0,50537.0,0.9169872260124837
04M206,2007,48214.0,44437.0,0.9216617579956029
04M206,2008,46043.0,42467.0,0.922333470885911
04M224,2006,49826.0,46303.0,0.9292939429213664
04M224,2007,48978.0,45947.0,0.9381150720731757
04M224,2008,48546.0,45316.0,0.933465167058048
04M277,2006,16686.0,14330.0,0.8588037876063767
04M277,2007,292.0,292.0,1.0
04M372,2008,19828.0,18497.0,0.9328727052652814
04M375,2008,59757.0,53205.0,0.8903559415633315
04M377,2008,12166.0,11076.0,0.910406049646556
04M381,2008,15286.0,13770.0,0.9008242836582494
04M435,2006,254030.0,235671.0,0.9277290083848364
04M435,2007,265791.0,250392.0,0.9420635010214793
04M435,2008,281195.0,263605.0,0.9374455449065595
04M495,2006,65518.0,54327.0,0.8291919777770994
04M495,2007,64642.0,54551.0,0.843894062683704
04M495,2008,62764.0,52708.0,0.8397807660442291
04M497,2006,34927.0,32025.0,0.9169124173275689
04M497,2007,34853.0,32062.0,0.9199208102602359
04M497,2008,36481.0,33789.0,0.9262081631534224
04M555,2006,49688.0,42704.0,0.8594429238447915
04M555,2007,52537.0,47047.0,0.8955022174848202
04M555,2008,53463.0,48170.0,0.9009969511624862
04M610,2006,77337.0,69607.0,0.900047842559189
04M610,2007,74237.0,67858.0,0.9140724975416571
04M610,2008,75460.0,68174.0,0.9034455340577789
04M635,2006,131923.0,109985.0,0.833706025484563
04M635,2007,119130.0,97353.0,0.817199697809116
04M635,2008,97898.0,78276.0,0.7995668961572249
04M680,2006,54753.0,46331.0,0.8461819443683452
04M680,2007,55988.0,46993.0,0.8393405729799243
04M680,2008,57490.0,48500.0,0.8436249782570882
04M695,2006,55586.0,44742.0,0.8049149066311662
04M695,2007,31657.0,24669.0,0.7792589316738794
04M695,2008,15635.0,12108.0,0.7744163735209466
04M825,2006,66110.0,60509.0,0.9152775676902133
04M825,2007,67377.0,61829.0,0.917657360820458
04M825,2008,61259.0,56677.0,0.9252028273396562
04M964,2006,37736.0,35020.0,0.9280262878948484
04M964,2007,35918.0,33679.0,0.9376635670137535
04M964,2008,35721.0,33321.0,0.9328126312253296
05M030,2006,75249.0,68351.0,0.9083310077210328
05M030,2007,71688.0,65456.0,0.9130677379756723
05M030,2008,66929.0,61091.0,0.9127732373111805
05M036,2006,101380.0,88069.0,0.8687019135924245
05M036,2007,99377.0,89140.0,0.8969882367147328
05M036,2008,90718.0,81111.0,0.8941003990387795
05M046,2006,153891.0,137256.0,0.8919040099810905
05M046,2007,148190.0,133217.0,0.8989607935758148
05M046,2008,129589.0,115771.0,0.8933705792929956
05M092,2006,68069.0,61637.0,0.9055076466526613
05M092,2007,60260.0,54817.0,0.9096747427812811
05M092,2008,56867.0,50952.0,0.8959853693706368
05M123,2006,111248.0,99173.0,0.8914587228534445
05M123,2007,108449.0,97146.0,0.8957758946601628
05M123,2008,99385.0,88523.0,0.8907078532977813
05M125,2006,79411.0,72077.0,0.9076450365818337
05M125,2007,74734.0,67568.0,0.9041132550111061
05M125,2008,72345.0,66927.0,0.9251088534107402
05M129,2006,93327.0,84579.0,0.9062650679867562
05M129,2007,93376.0,84411.0,0.9039903187114462
05M129,2008,93268.0,84958.0,0.910901917056225
05M133,2006,63421.0,56987.0,0.898550953154318
05M133,2007,64044.0,57923.0,0.9044250827556055
05M133,2008,59157.0,53170.0,0.8987947326605473
05M154,2006,90477.0,81370.0,0.8993445848116096
05M154,2007,86211.0,77939.0,0.9040493672501189
05M154,2008,75974.0,68150.0,0.8970174006897096
05M161,2006,164860.0,151921.0,0.9215152250394274
05M161,2007,159309.0,146624.0,0.920374868965344
05M161,2008,140991.0,128441.0,0.9109872261350015
05M172,2006,96432.0,77576.0,0.8044632487141198
05M172,2007,51035.0,44121.0,0.8645243460370334
05M175,2006,66958.0,60755.0,0.907359837510081
05M175,2007,70042.0,63335.0,0.9042431683846834
05M175,2008,64357.0,58677.0,0.9117423124135681
05M194,2006,62905.0,55777.0,0.8866862729512758
05M194,2007,52946.0,47679.0,0.9005212858384014
05M194,2008,51631.0,46416.0,0.8989947899517732
05M195,2006,167351.0,147196.0,0.8795645081296197
05M195,2007,138028.0,123005.0,0.8911597646854261
05M195,2008,115929.0,102196.0,0.8815395630083931
05M197,2006,108548.0,96079.0,0.8851291594501971
05M197,2007,103269.0,91668.0,0.8876623187984778
05M197,2008,88768.0,79910.0,0.9002117880317232
05M200,2006,149112.0,135526.0,0.9088872793604807
05M200,2007,128163.0,116124.0,0.9060649329369631
05M200,2008,117765.0,106412.0,0.903596144864773
05M275,2006,356.0,356.0,1.0
05M275,2007,185.0,185.0,1.0
05M283,2006,43920.0,33307.0,0.758356102003643
05M283,2007,55963.0,43629.0,0.7796043814663259
05M283,2008,61681.0,47082.0,0.763314472852256
05M285,2007,32338.0,20268.0,0.6267549013544437
05M285,2008,29043.0,18635.0,0.6416348173398065
05M286,2006,47870.0,44856.0,0.9370378107374139
05M286,2007,36799.0,34368.0,0.9339384222397348
05M286,2008,38645.0,36372.0,0.941182559192651
05M302,2006,54133.0,51674.0,0.9545748434411542
05M302,2007,53747.0,50762.0,0.944462016484641
05M302,2008,50910.0,47438.0,0.9318012178353958
05M304,2006,54575.0,47084.0,0.8627393495190105
05M304,2007,68256.0,59561.0,0.8726119315518049
05M304,2008,66895.0,58038.0,0.8675984752223634
05M317,2006,36420.0,32755.0,0.8993684788577705
05M317,2007,35994.0,32637.0,0.9067344557426238
05M317,2008,35485.0,31652.0,0.8919825278286599
05M318,2006,18458.0,17089.0,0.925831617726731
05M318,2007,25361.0,23482.0,0.9259098615985174
05M318,2008,32747.0,30350.0,0.9268024551867347
05M344,2006,19732.0,17937.0,0.9090310156091628
05M344,2007,40809.0,35692.0,0.8746109926731849
05M344,2008,45073.0,38678.0,0.8581190513167528
05M362,2007,17398.0,16813.0,0.9663754454535004
05M362,2008,34188.0,33300.0,0.974025974025974
05M367,2007,31149.0,26530.0,0.8517127355613342
05M367,2008,56512.0,47279.0,0.8366187712344281
05M369,2007,24692.0,20429.0,0.8273529888222906
05M369,2008,36404.0,30492.0,0.8376002637072849
05M469,2006,88342.0,70818.0,0.8016345566095402
05M469,2007,76664.0,61723.0,0.805110612543045
05M469,2008,69792.0,57173.0,0.8191913113250803
05M499,2006,275777.0,244113.0,0.8851825931821725
05M499,2007,262004.0,229361.0,0.8754102990794034
05M499,2008,274622.0,235084.0,0.8560275578795581
05M670,2006,103613.0,88386.0,0.8530396764884716
05M670,2007,105870.0,90890.0,0.858505714555587
05M670,2008,104517.0,91977.0,0.8800195183558656
05M685,2006,87799.0,72322.0,0.8237223658583811
05M685,2007,95356.0,72214.0,0.7573094508997861
05M685,2008,88538.0,68518.0,0.7738824007770675
06M004,2006,128083.0,115631.0,0.9027817899330902
06M004,2007,121415.0,110385.0,0.9091545525676399
06M004,2008,125504.0,114035.0,0.9086164584395716
06M005,2006,173291.0,161887.0,0.9341916198763929
06M005,2007,156591.0,146836.0,0.9377039548888506
06M005,2008,145100.0,136227.0,0.9388490696071675
06M008,2006,122357.0,113513.0,0.9277197054520787
06M008,2007,113319.0,104983.0,0.9264377553631783
06M008,2008,104797.0,97611.0,0.9314293348092025
06M018,2006,82434.0,76106.0,0.9232355581434845
06M018,2007,79995.0,74123.0,0.9265954122132634
06M018,2008,71019.0,66114.0,0.9309339754150298
06M028,2006,234641.0,214753.0,0.9152407294547841
06M028,2007,182117.0,166827.0,0.916042983356853
06M028,2008,166330.0,152457.0,0.9165935189081945
06M048,2006,115369.0,105942.0,0.9182882750132184
06M048,2007,106929.0,99844.0,0.9337410805300713
06M048,2008,99114.0,92707.0,0.9353572653711887
06M052,2006,206617.0,188822.0,0.9138744633791024
06M052,2007,171486.0,161112.0,0.9395052657359785
06M052,2008,168768.0,158439.0,0.9387976393629124
06M090,2006,40.0,26.0,0.65
06M098,2006,117604.0,108902.0,0.9260059181660488
06M098,2007,114076.0,105903.0,0.9283547810231775
06M098,2008,110854.0,102301.0,0.9228444620852653
06M115,2006,176467.0,161899.0,0.9174463214085353
06M115,2007,158731.0,146537.0,0.923178207155502
06M115,2008,143352.0,131546.0,0.9176432836653831
06M128,2006,165825.0,154508.0,0.9317533544399216
06M128,2007,153345.0,142424.0,0.9287815057549969
06M128,2008,140158.0,130670.0,0.932304970105167
06M132,2006,179933.0,164638.0,0.9149961374511624
06M132,2007,167214.0,154248.0,0.9224586458071693
06M132,2008,155002.0,144364.0,0.9313686275015807
06M143,2006,214063.0,189439.0,0.8849684438693282
06M143,2007,157669.0,141801.0,0.8993587832738205
06M143,2008,127294.0,114251.0,0.8975364117711754
06M152,2006,204151.0,189439.0,0.9279356946573859
06M152,2007,176234.0,163055.0,0.9252187432617996
06M152,2008,158880.0,146374.0,0.9212865055387714
06M153,2006,193972.0,177895.0,0.917116903470604
06M153,2007,186250.0,171175.0,0.9190604026845638
06M153,2008,181023.0,167315.0,0.9242748159073709
06M173,2006,159740.0,147217.0,0.9216038562664329
06M173,2007,149001.0,137467.0,0.9225911235495063
06M173,2008,134064.0,124061.0,0.9253863826232247
06M178,2006,53547.0,49489.0,0.9242161092124676
06M178,2007,49472.0,45616.0,0.9220569210866753
06M178,2008,42630.0,39791.0,0.9334037063101103
06M187,2006,69022.0,65506.0,0.9490597200892469
06M187,2007,75491.0,71344.0,0.9450662992939556
06M187,2008,138958.0,130132.0,0.936484405359893
06M189,2006,218756.0,204631.0,0.9354303424820348
06M189,2007,205436.0,192409.0,0.9365885239198583
06M189,2008,195304.0,182194.0,0.9328738786711998
06M192,2006,101435.0,93744.0,0.9241780450534826
06M192,2007,85114.0,79487.0,0.9338886669643067
06M192,2008,79984.0,74566.0,0.9322614522904581
06M210,2006,46924.0,44065.0,0.9390716903929759
06M210,2007,69953.0,65310.0,0.9336268637513759
06M210,2008,75106.0,70417.0,0.9375682368918595
06M218,2006,109542.0,97545.0,0.8904803636961166
06M218,2007,97906.0,86974.0,0.8883418789451106
06M218,2008,81549.0,72343.0,0.8871108168095255
06M223,2006,33240.0,31947.0,0.961101083032491
06M223,2007,79340.0,76584.0,0.9652634232417444
06M223,2008,76180.0,73007.0,0.9583486479390916
06M278,2006,84434.0,78948.0,0.9350261742899779
06M278,2007,87602.0,82059.0,0.9367251889226273
06M278,2008,87301.0,81640.0,0.9351553819543877
06M287,2006,76533.0,72790.0,0.9510929925652987
06M287,2007,69753.0,66136.0,0.9481455994724242
06M293,2006,29461.0,28035.0,0.9515970265775092
06M293,2007,44478.0,42156.0,0.9477944152165115
06M293,2008,58236.0,54327.0,0.9328765711930764
06M311,2006,74303.0,69831.0,0.9398140048181096
06M311,2007,73315.0,69146.0,0.9431357839459865
06M311,2008,75204.0,71244.0,0.9473432264241264
06M314,2006,54372.0,50194.0,0.9231589788861915
06M314,2007,50468.0,46691.0,0.925160497741143
06M314,2008,48926.0,45171.0,0.9232514409516412
06M319,2006,86273.0,80033.0,0.9276714615233039
06M319,2007,87619.0,81379.0,0.9287825699905272
06M319,2008,87488.0,80755.0,0.92304087417703
06M321,2006,71923.0,64482.0,0.8965421353391821
06M321,2007,66155.0,60162.0,0.909409719597914
06M321,2008,53133.0,48845.0,0.919296858825965
06M322,2006,101957.0,91481.0,0.8972508018086056
06M322,2007,94349.0,85173.0,0.9027440672397163
06M322,2008,86332.0,77239.0,0.8946740490200621
06M323,2006,45479.0,43969.0,0.9667978627498406
06M324,2006,78099.0,73628.0,0.9427521479148261
06M324,2007,73053.0,70060.0,0.95902974552722
06M324,2008,68175.0,65073.0,0.9544994499449945
06M325,2006,87286.0,80878.0,0.9265861650207364
06M325,2007,85505.0,79112.0,0.9252324425472195
06M325,2008,86817.0,79193.0,0.9121830977803886
06M326,2006,100821.0,88425.0,0.8770494242270955
06M326,2007,85693.0,76843.0,0.8967243532143816
06M326,2008,70263.0,61412.0,0.8740304285327982
06M328,2006,110653.0,101592.0,0.9181133814718083
06M328,2007,104473.0,95734.0,0.9163515932346157
06M328,2008,86103.0,78379.0,0.9102934857089765
06M346,2006,28256.0,26040.0,0.9215741789354474
06M346,2007,49086.0,45823.0,0.933524833964878
06M346,2008,63018.0,58579.0,0.9295598083087372
06M348,2006,28301.0,26871.0,0.949471750114837
06M348,2007,43024.0,40365.0,0.9381972852361473
06M348,2008,60182.0,55498.0,0.9221694194277359
06M349,2006,37610.0,35926.0,0.955224674288753
06M349,2007,32483.0,31016.0,0.9548379152171905
06M349,2008,28755.0,27594.0,0.9596244131455399
06M366,2007,19858.0,18719.0,0.9426427636217142
06M366,2008,24419.0,22905.0,0.9379990990622057
06M368,2007,42337.0,39453.0,0.931879915912795
06M368,2008,43356.0,40318.0,0.9299289602361841
06M457,2006,38090.0,18021.0,0.4731163034917301
06M457,2007,32889.0,18557.0,0.5642312019216151
06M457,2008,31364.0,18722.0,0.5969264124473919
06M462,2006,120158.0,105205.0,0.8755555185672198
06M462,2007,112040.0,98642.0,0.8804177079614424
06M462,2008,109825.0,98316.0,0.8952060095606647
06M463,2006,104677.0,89046.0,0.8506739780467534
06M463,2007,114617.0,91923.0,0.8020014483017354
06M463,2008,105577.0,89592.0,0.8485939172357616
06M467,2006,104491.0,91102.0,0.8718645624982055
06M467,2007,110133.0,97107.0,0.8817248236223475
06M467,2008,113483.0,99781.0,0.8792594485517654
06M468,2006,109919.0,95073.0,0.864936908086864
06M468,2007,113189.0,95970.0,0.8478739100089231
06M468,2008,110150.0,95606.0,0.8679618701770313
06M528,2006,51624.0,48092.0,0.9315822098248876
06M528,2007,49476.0,45902.0,0.9277629557765381
06M528,2008,48600.0,44431.0,0.9142181069958848
06M540,2006,257227.0,219381.0,0.8528692555602639
06M540,2007,256363.0,217823.0,0.8496662934978917
06M540,2008,228817.0,206154.0,0.9009557856278161
06M552,2006,69574.0,61018.0,0.8770230258429873
06M552,2007,65968.0,59083.0,0.8956312151346107
06M552,2008,66184.0,60036.0,0.9071074579958902
06M692,2006,74166.0,70221.0,0.9468085106382979
06M692,2007,80362.0,75749.0,0.942597247455265
06M692,2008,76550.0,70521.0,0.921241018941868
07X001,2006,124661.0,113197.0,0.9080386006850579
07X001,2007,121978.0,111079.0,0.9106478217383462
07X001,2008,118013.0,107989.0,0.915060205231627
07X005,2006,107409.0,97413.0,0.906935173030193
07X005,2007,107659.0,98467.0,0.9146193072571731
07X005,2008,107580.0,98279.0,0.9135434095556795
07X018,2006,91939.0,82546.0,0.8978344337006058
07X018,2007,96174.0,87496.0,0.9097677126874207
07X018,2008,86370.0,78031.0,0.9034502720852148
07X025,2006,107029.0,95377.0,0.8911323099346906
07X025,2007,89570.0,81163.0,0.9061404488109858
07X025,2008,63939.0,58689.0,0.9178904893726834
07X029,2006,144929.0,129595.0,0.8941964686156669
07X029,2007,136735.0,123667.0,0.904428273668044
07X029,2008,136556.0,122939.0,0.9002826679164592
07X030,2006,114048.0,104358.0,0.9150357744107744
07X030,2007,101512.0,93206.0,0.918177161320829
07X030,2008,94206.0,86106.0,0.9140182154002929
07X031,2006,153960.0,140566.0,0.9130033775006495
07X031,2007,149879.0,136492.0,0.9106812829015406
07X031,2008,141856.0,127335.0,0.8976356304985337
07X043,2006,97874.0,88637.0,0.9056235568179496
07X043,2007,91154.0,82663.0,0.9068499462448165
07X043,2008,93424.0,84798.0,0.9076682651138893
07X049,2006,115365.0,104289.0,0.9039916785853596
07X049,2007,123497.0,112899.0,0.9141841502222726
07X049,2008,117991.0,107507.0,0.9111457653549847
07X065,2006,91336.0,82323.0,0.9013203994043969
07X065,2007,91924.0,82291.0,0.8952069100561333
07X065,2008,77667.0,68860.0,0.8866056368856786
07X151,2006,55256.0,48871.0,0.884446937889098
07X151,2007,52434.0,45935.0,0.8760537056108632
07X151,2008,47431.0,42171.0,0.8891020640509372
07X154,2006,103180.0,93708.0,0.908199263423144
07X154,2007,94789.0,87070.0,0.918566500332317
07X154,2008,95948.0,86838.0,0.9050527368991537
07X156,2006,133454.0,117973.0,0.8839974822785379
07X157,2006,108250.0,97719.0,0.9027159353348729
07X157,2007,108284.0,98272.0,0.9075394333419526
07X157,2008,111051.0,99546.0,0.8963989518329416
07X161,2006,91764.0,84005.0,0.9154461444575215
07X161,2007,91265.0,83725.0,0.9173834438174546
07X161,2008,101300.0,92530.0,0.9134254689042448
07X162,2006,192242.0,171801.0,0.8936704778352285
07X162,2007,176669.0,156535.0,0.8860354674560902
07X162,2008,162984.0,141916.0,0.8707357777450547
07X179,2006,66731.0,62354.0,0.9344082959943655
07X179,2007,70406.0,65612.0,0.931909212283044
07X179,2008,75934.0,70170.0,0.9240919746095293
07X184,2007,779.0,779.0,1.0
07X184,2008,181.0,181.0,1.0
07X203,2006,98494.0,81748.0,0.8299794911365159
07X203,2007,78315.0,66708.0,0.8517908446657728
07X203,2008,65557.0,56740.0,0.8655063532498436
07X220,2006,56956.0,50701.0,0.8901783833134349
07X221,2006,93348.0,78805.0,0.8442066246732657
07X221,2007,107394.0,91724.0,0.854088682794197
07X221,2008,104565.0,89203.0,0.8530865968536318
07X222,2006,2.0,2.0,1.0
07X223,2006,87651.0,79723.0,0.9095503759226934
07X223,2007,86866.0,79327.0,0.9132111528100753
07X223,2008,82010.0,75567.0,0.9214364101938788
07X224,2006,72522.0,61970.0,0.8544993243429579
07X224,2007,63489.0,57006.0,0.897887823087464
07X224,2008,65283.0,58826.0,0.9010921679457132
07X277,2006,102970.0,90151.0,0.8755074293483539
07X277,2007,102824.0,91705.0,0.89186376721388
07X277,2008,98596.0,87958.0,0.892105156395797
07X296,2006,38959.0,34408.0,0.883184886675736
07X296,2007,51225.0,44782.0,0.8742215714982918
07X296,2008,45453.0,40386.0,0.8885222097551316
07X298,2006,37615.0,34129.0,0.9073242057689751
07X298,2007,54394.0,48208.0,0.8862742214214803
07X298,2008,49853.0,43955.0,0.8816921749944838
07X334,2008,45847.0,41719.0,0.9099613933299888
07X343,2006,40394.0,36625.0,0.9066940634747734
07X343,2007,50693.0,45155.0,0.890754147515436
07X343,2008,46975.0,43006.0,0.9155082490686536
07X369,2008,53350.0,47773.0,0.8954639175257731
07X379,2007,21420.0,14877.0,0.6945378151260504
07X379,2008,20387.0,14239.0,0.6984352773826458
07X381,2008,17226.0,12601.0,0.7315105073725764
07X385,2008,107216.0,95505.0,0.8907718997164602
07X427,2006,59412.0,48847.0,0.8221739715882314
07X427,2007,59240.0,47906.0,0.8086765698852127
07X427,2008,56507.0,47408.0,0.8389757021254004
07X473,2006,56943.0,46750.0,0.8209964350315228
07X473,2007,56145.0,46564.0,0.8293525692403598
07X473,2008,55112.0,45635.0,0.8280410799825809
07X495,2006,74252.0,64812.0,0.8728653773635727
07X495,2007,73222.0,64551.0,0.8815793067657262
07X495,2008,71709.0,63174.0,0.8809772831862109
07X500,2006,98759.0,82975.0,0.8401765915005215
07X500,2007,92929.0,80258.0,0.8636485919357789
07X500,2008,93264.0,81595.0,0.8748820552410362
07X520,2006,78239.0,67955.0,0.8685566022060609
07X520,2007,79234.0,68823.0,0.8686043870055784
07X520,2008,81128.0,70389.0,0.8676289320579824
07X547,2006,54314.0,44618.0,0.821482490702213
07X547,2007,55927.0,44593.0,0.797342964936435
07X547,2008,55394.0,41728.0,0.7532945806405026
07X548,2006,52897.0,46313.0,0.8755316936688281
07X548,2007,54202.0,46888.0,0.8650603298771263
07X548,2008,54172.0,46386.0,0.856272613158089
07X551,2006,53097.0,48611.0,0.9155131175019304
07X551,2007,78952.0,73839.0,0.935239132637552
07X551,2008,90075.0,83522.0,0.9272495142936442
07X600,2006,206057.0,153234.0,0.7436486020858306
07X600,2007,196255.0,148771.0,0.7580494764464599
07X600,2008,194319.0,147493.0,0.7590251081983749
07X655,2006,252596.0,194320.0,0.7692916752442636
07X655,2007,245578.0,185932.0,0.7571199374536807
07X655,2008,212972.0,154384.0,0.7249028041244858
07X670,2006,96653.0,80791.0,0.8358871426649974
07X670,2007,104807.0,87604.0,0.8358602001774691
07X670,2008,106074.0,90333.0,0.8516035974885457
